label,area,mean_intensity,integrated_density,filename,age,channel,region
58,2.0,111.0,222.0,J995_AR _B4_slice6-Ort.czi,adult,glp1r,lower
1,6.0,60.666666666666664,364.0,K738_ARC _B4_slice7-Ort.czi,adult,glp1r,lower
2,94.0,67.35106382978724,6331.0,K738_ARC _B4_slice7-Ort.czi,adult,glp1r,lower
3,10.0,37.4,374.0,K738_ARC _B4_slice7-Ort.czi,adult,glp1r,lower
4,12.0,39.0,468.0,K738_ARC _B4_slice7-Ort.czi,adult,glp1r,lower
5,40.0,41.45,1658.0,K738_ARC _B4_slice7-Ort.czi,adult,glp1r,lower
6,63.0,43.523809523809526,2742.0,K738_ARC _B4_slice7-Ort.czi,adult,glp1r,lower
7,15.0,49.2,738.0,K738_ARC _B4_slice7-Ort.czi,adult,glp1r,lower
8,33.0,51.03030303030303,1684.0,K738_ARC _B4_slice7-Ort.czi,adult,glp1r,lower
9,31.0,53.935483870967744,1672.0,K738_ARC _B4_slice7-Ort.czi,adult,glp1r,lower
10,48.0,42.958333333333336,2062.0,K738_ARC _B4_slice7-Ort.czi,adult,glp1r,lower
11,3.0,38.666666666666664,116.0,K738_ARC _B4_slice7-Ort.czi,adult,glp1r,lower
12,28.0,40.42857142857143,1132.0,K738_ARC _B4_slice7-Ort.czi,adult,glp1r,lower
13,100.0,61.21,6121.0,K738_ARC _B4_slice7-Ort.czi,adult,glp1r,lower
14,7.0,36.285714285714285,254.0,K738_ARC _B4_slice7-Ort.czi,adult,glp1r,lower
15,73.0,54.342465753424655,3967.0,K738_ARC _B4_slice7-Ort.czi,adult,glp1r,lower
16,53.0,52.0,2756.0,K738_ARC _B4_slice7-Ort.czi,adult,glp1r,lower
17,253.0,43.6798418972332,11051.0,K738_ARC _B4_slice7-Ort.czi,adult,glp1r,lower
18,20.0,34.4,688.0,K738_ARC _B4_slice7-Ort.czi,adult,glp1r,lower
19,32.0,51.96875,1663.0,K738_ARC _B4_slice7-Ort.czi,adult,glp1r,lower
20,8.0,44.125,353.0,K738_ARC _B4_slice7-Ort.czi,adult,glp1r,lower
21,43.0,74.48837209302326,3203.0,K738_ARC _B4_slice7-Ort.czi,adult,glp1r,lower
22,32.0,36.40625,1165.0,K738_ARC _B4_slice7-Ort.czi,adult,glp1r,lower
23,51.0,63.19607843137255,3223.0,K738_ARC _B4_slice7-Ort.czi,adult,glp1r,lower
24,131.0,86.31297709923665,11307.0,K738_ARC _B4_slice7-Ort.czi,adult,glp1r,lower
25,29.0,77.03448275862068,2234.0,K738_ARC _B4_slice7-Ort.czi,adult,glp1r,lower
26,37.0,50.24324324324324,1859.0,K738_ARC _B4_slice7-Ort.czi,adult,glp1r,lower
27,20.0,49.35,987.0,K738_ARC _B4_slice7-Ort.czi,adult,glp1r,lower
28,17.0,47.76470588235294,812.0,K738_ARC _B4_slice7-Ort.czi,adult,glp1r,lower
29,61.0,53.21311475409836,3246.0,K738_ARC _B4_slice7-Ort.czi,adult,glp1r,lower
30,140.0,64.00714285714285,8961.0,K738_ARC _B4_slice7-Ort.czi,adult,glp1r,lower
31,17.0,41.35294117647059,703.0,K738_ARC _B4_slice7-Ort.czi,adult,glp1r,lower
32,13.0,47.69230769230769,620.0,K738_ARC _B4_slice7-Ort.czi,adult,glp1r,lower
33,2.0,42.5,85.0,K738_ARC _B4_slice7-Ort.czi,adult,glp1r,lower
34,83.0,43.855421686746986,3640.0,K738_ARC _B4_slice7-Ort.czi,adult,glp1r,lower
35,54.0,39.77777777777778,2148.0,K738_ARC _B4_slice7-Ort.czi,adult,glp1r,lower
36,7.0,43.57142857142857,305.0,K738_ARC _B4_slice7-Ort.czi,adult,glp1r,lower
37,1.0,51.0,51.0,K738_ARC _B4_slice7-Ort.czi,adult,glp1r,lower
38,48.0,36.9375,1773.0,K738_ARC _B4_slice7-Ort.czi,adult,glp1r,lower
39,28.0,72.46428571428571,2028.9999999999998,K738_ARC _B4_slice7-Ort.czi,adult,glp1r,lower
40,79.0,41.30379746835443,3263.0,K738_ARC _B4_slice7-Ort.czi,adult,glp1r,lower
41,35.0,50.02857142857143,1751.0000000000002,K738_ARC _B4_slice7-Ort.czi,adult,glp1r,lower
42,70.0,60.5,4235.0,K738_ARC _B4_slice7-Ort.czi,adult,glp1r,lower
43,50.0,50.96,2548.0,K738_ARC _B4_slice7-Ort.czi,adult,glp1r,lower
44,27.0,48.51851851851852,1310.0,K738_ARC _B4_slice7-Ort.czi,adult,glp1r,lower
45,60.0,86.88333333333334,5213.0,K738_ARC _B4_slice7-Ort.czi,adult,glp1r,lower
46,5.0,23.0,115.0,K738_ARC _B4_slice7-Ort.czi,adult,glp1r,lower
47,65.0,44.276923076923076,2878.0,K738_ARC _B4_slice7-Ort.czi,adult,glp1r,lower
48,69.0,78.84057971014492,5440.0,K738_ARC _B4_slice7-Ort.czi,adult,glp1r,lower
49,9.0,33.44444444444444,301.0,K738_ARC _B4_slice7-Ort.czi,adult,glp1r,lower
50,59.0,45.57627118644068,2689.0,K738_ARC _B4_slice7-Ort.czi,adult,glp1r,lower
51,12.0,50.916666666666664,611.0,K738_ARC _B4_slice7-Ort.czi,adult,glp1r,lower
52,2.0,36.5,73.0,K738_ARC _B4_slice7-Ort.czi,adult,glp1r,lower
53,9.0,51.111111111111114,460.0,K738_ARC _B4_slice7-Ort.czi,adult,glp1r,lower
54,1.0,6.0,6.0,K738_ARC _B4_slice7-Ort.czi,adult,glp1r,lower
55,23.0,54.08695652173913,1244.0,K738_ARC _B4_slice7-Ort.czi,adult,glp1r,lower
56,54.0,108.5,5859.0,K738_ARC _B4_slice7-Ort.czi,adult,glp1r,lower
57,65.0,64.2,4173.0,K738_ARC _B4_slice7-Ort.czi,adult,glp1r,lower
58,70.0,43.47142857142857,3042.9999999999995,K738_ARC _B4_slice7-Ort.czi,adult,glp1r,lower
1,62.0,5.838709677419355,362.0,J995_ARC _B4_slice8-Ort.czi,adult,glp1r,lower
2,49.0,5.857142857142857,287.0,J995_ARC _B4_slice8-Ort.czi,adult,glp1r,lower
3,8081.0,9.317906199727757,75298.0,J995_ARC _B4_slice8-Ort.czi,adult,glp1r,lower
4,225.0,6.257777777777778,1408.0,J995_ARC _B4_slice8-Ort.czi,adult,glp1r,lower
5,141.0,5.9787234042553195,843.0,J995_ARC _B4_slice8-Ort.czi,adult,glp1r,lower
6,94.0,6.25531914893617,588.0,J995_ARC _B4_slice8-Ort.czi,adult,glp1r,lower
7,65.0,5.6461538461538465,367.0,J995_ARC _B4_slice8-Ort.czi,adult,glp1r,lower
8,90.0,6.166666666666667,555.0,J995_ARC _B4_slice8-Ort.czi,adult,glp1r,lower
9,51.0,6.078431372549019,310.0,J995_ARC _B4_slice8-Ort.czi,adult,glp1r,lower
10,57.0,5.964912280701754,340.0,J995_ARC _B4_slice8-Ort.czi,adult,glp1r,lower
11,113.0,7.778761061946903,879.0,J995_ARC _B4_slice8-Ort.czi,adult,glp1r,lower
12,52.0,5.711538461538462,297.0,J995_ARC _B4_slice8-Ort.czi,adult,glp1r,lower
13,13.0,5.0,65.0,J995_ARC _B4_slice8-Ort.czi,adult,glp1r,lower
14,1.0,7.0,7.0,J995_ARC _B4_slice8-Ort.czi,adult,glp1r,lower
15,20.0,6.15,123.0,J995_ARC _B4_slice8-Ort.czi,adult,glp1r,lower
16,10.0,5.5,55.0,J995_ARC _B4_slice8-Ort.czi,adult,glp1r,lower
17,319.0,6.821316614420063,2176.0,J995_ARC _B4_slice8-Ort.czi,adult,glp1r,lower
18,127.0,5.047244094488189,641.0,J995_ARC _B4_slice8-Ort.czi,adult,glp1r,lower
19,9.0,5.666666666666667,51.0,J995_ARC _B4_slice8-Ort.czi,adult,glp1r,lower
20,101687.0,7.908946079636531,804237.0,J995_ARC _B4_slice8-Ort.czi,adult,glp1r,lower
