label,area,mean_intensity,integrated_density,filename,age,channel,region
440,46.0,9.869565217391305,454.0,F656_ARC _B3_slice8-Ort.czi,old,gal,lower
441,18.0,13.38888888888889,241.0,F656_ARC _B3_slice8-Ort.czi,old,gal,lower
442,14.0,10.714285714285714,150.0,F656_ARC _B3_slice8-Ort.czi,old,gal,lower
443,114.0,12.491228070175438,1424.0,F656_ARC _B3_slice8-Ort.czi,old,gal,lower
444,10.0,14.7,147.0,F656_ARC _B3_slice8-Ort.czi,old,gal,lower
445,21.0,11.476190476190476,241.0,F656_ARC _B3_slice8-Ort.czi,old,gal,lower
446,4.0,12.25,49.0,F656_ARC _B3_slice8-Ort.czi,old,gal,lower
447,3.0,16.333333333333332,49.0,F656_ARC _B3_slice8-Ort.czi,old,gal,lower
448,9.0,10.777777777777779,97.0,F656_ARC _B3_slice8-Ort.czi,old,gal,lower
449,16.0,12.5,200.0,F656_ARC _B3_slice8-Ort.czi,old,gal,lower
450,176.0,22.181818181818183,3904.0000000000005,F656_ARC _B3_slice8-Ort.czi,old,gal,lower
451,28.0,11.857142857142858,332.0,F656_ARC _B3_slice8-Ort.czi,old,gal,lower
452,13.0,14.461538461538462,188.0,F656_ARC _B3_slice8-Ort.czi,old,gal,lower
453,243.0,12.7119341563786,3089.0,F656_ARC _B3_slice8-Ort.czi,old,gal,lower
454,25.0,9.4,235.0,F656_ARC _B3_slice8-Ort.czi,old,gal,lower
455,7.0,11.857142857142858,83.0,F656_ARC _B3_slice8-Ort.czi,old,gal,lower
456,127.0,11.251968503937007,1429.0,F656_ARC _B3_slice8-Ort.czi,old,gal,lower
457,81.0,11.91358024691358,965.0,F656_ARC _B3_slice8-Ort.czi,old,gal,lower
458,6.0,9.166666666666666,55.0,F656_ARC _B3_slice8-Ort.czi,old,gal,lower
459,12.0,10.666666666666666,128.0,F656_ARC _B3_slice8-Ort.czi,old,gal,lower
460,53.0,15.679245283018869,831.0,F656_ARC _B3_slice8-Ort.czi,old,gal,lower
461,25.0,11.88,297.0,F656_ARC _B3_slice8-Ort.czi,old,gal,lower
462,66.0,11.318181818181818,747.0,F656_ARC _B3_slice8-Ort.czi,old,gal,lower
463,18.0,11.555555555555555,208.0,F656_ARC _B3_slice8-Ort.czi,old,gal,lower
464,3.0,11.666666666666666,35.0,F656_ARC _B3_slice8-Ort.czi,old,gal,lower
465,264.0,24.859848484848484,6563.0,F656_ARC _B3_slice8-Ort.czi,old,gal,lower
466,94.0,25.97872340425532,2442.0,F656_ARC _B3_slice8-Ort.czi,old,gal,lower
467,58.0,10.982758620689655,637.0,F656_ARC _B3_slice8-Ort.czi,old,gal,lower
468,124.0,11.161290322580646,1384.0,F656_ARC _B3_slice8-Ort.czi,old,gal,lower
469,9.0,7.888888888888889,71.0,F656_ARC _B3_slice8-Ort.czi,old,gal,lower
470,172.0,12.046511627906977,2072.0,F656_ARC _B3_slice8-Ort.czi,old,gal,lower
471,211.0,15.75829383886256,3325.0,F656_ARC _B3_slice8-Ort.czi,old,gal,lower
472,90.0,17.41111111111111,1567.0,F656_ARC _B3_slice8-Ort.czi,old,gal,lower
473,1.0,10.0,10.0,F656_ARC _B3_slice8-Ort.czi,old,gal,lower
474,16.0,13.75,220.0,F656_ARC _B3_slice8-Ort.czi,old,gal,lower
475,1.0,10.0,10.0,F656_ARC _B3_slice8-Ort.czi,old,gal,lower
476,70.0,27.4,1918.0,F656_ARC _B3_slice8-Ort.czi,old,gal,lower
477,1.0,12.0,12.0,F656_ARC _B3_slice8-Ort.czi,old,gal,lower
478,1.0,11.0,11.0,F656_ARC _B3_slice8-Ort.czi,old,gal,lower
479,4.0,11.5,46.0,F656_ARC _B3_slice8-Ort.czi,old,gal,lower
480,18.0,8.666666666666666,156.0,F656_ARC _B3_slice8-Ort.czi,old,gal,lower
481,20.0,13.35,267.0,F656_ARC _B3_slice8-Ort.czi,old,gal,lower
482,98.0,10.785714285714286,1057.0,F656_ARC _B3_slice8-Ort.czi,old,gal,lower
483,8.0,10.75,86.0,F656_ARC _B3_slice8-Ort.czi,old,gal,lower
484,1.0,6.0,6.0,F656_ARC _B3_slice8-Ort.czi,old,gal,lower
485,6.0,10.833333333333334,65.0,F656_ARC _B3_slice8-Ort.czi,old,gal,lower
486,49.0,11.938775510204081,585.0,F656_ARC _B3_slice8-Ort.czi,old,gal,lower
487,3.0,18.666666666666668,56.0,F656_ARC _B3_slice8-Ort.czi,old,gal,lower
488,34.0,9.176470588235293,312.0,F656_ARC _B3_slice8-Ort.czi,old,gal,lower
489,12.0,9.25,111.0,F656_ARC _B3_slice8-Ort.czi,old,gal,lower
490,8.0,9.5,76.0,F656_ARC _B3_slice8-Ort.czi,old,gal,lower
491,20.0,10.35,207.0,F656_ARC _B3_slice8-Ort.czi,old,gal,lower
492,11.0,11.363636363636363,125.0,F656_ARC _B3_slice8-Ort.czi,old,gal,lower
493,20.0,11.8,236.0,F656_ARC _B3_slice8-Ort.czi,old,gal,lower
494,38.0,11.710526315789474,445.0,F656_ARC _B3_slice8-Ort.czi,old,gal,lower
495,15.0,12.933333333333334,194.0,F656_ARC _B3_slice8-Ort.czi,old,gal,lower
496,25.0,11.2,280.0,F656_ARC _B3_slice8-Ort.czi,old,gal,lower
497,8.0,9.875,79.0,F656_ARC _B3_slice8-Ort.czi,old,gal,lower
498,64.0,11.765625,753.0,F656_ARC _B3_slice8-Ort.czi,old,gal,lower
499,154.0,21.149350649350648,3257.0,F656_ARC _B3_slice8-Ort.czi,old,gal,lower
500,20.0,10.45,209.0,F656_ARC _B3_slice8-Ort.czi,old,gal,lower
501,124.0,17.04032258064516,2113.0,F656_ARC _B3_slice8-Ort.czi,old,gal,lower
502,3.0,10.0,30.0,F656_ARC _B3_slice8-Ort.czi,old,gal,lower
503,7.0,8.571428571428571,60.0,F656_ARC _B3_slice8-Ort.czi,old,gal,lower
504,15.0,9.133333333333333,137.0,F656_ARC _B3_slice8-Ort.czi,old,gal,lower
505,1.0,10.0,10.0,F656_ARC _B3_slice8-Ort.czi,old,gal,lower
506,8.0,10.625,85.0,F656_ARC _B3_slice8-Ort.czi,old,gal,lower
507,197.0,11.101522842639595,2187.0,F656_ARC _B3_slice8-Ort.czi,old,gal,lower
508,1.0,14.0,14.0,F656_ARC _B3_slice8-Ort.czi,old,gal,lower
509,14.0,10.0,140.0,F656_ARC _B3_slice8-Ort.czi,old,gal,lower
510,48.0,9.8125,471.0,F656_ARC _B3_slice8-Ort.czi,old,gal,lower
511,1.0,13.0,13.0,F656_ARC _B3_slice8-Ort.czi,old,gal,lower
512,7.0,11.285714285714286,79.0,F656_ARC _B3_slice8-Ort.czi,old,gal,lower
